pos_error,ang_error,N_eff
32.25122300770144,3.139894736161691,2.67242502051997
31.987946553662457,3.13949954507077,2.7082485233682894
31.758465311851772,3.135745351482852,3.8699406050310103
31.552677178733138,3.131109761140705,2.479539304836785
31.376206665938042,3.1305976711664103,5.2688646284583145
31.187277678229552,3.1247809419586687,4.3268580822204
31.010061721268528,3.113898821309137,1.0036590050302323
30.814926118381205,3.114618945607054,2.2652072342285683
30.68705521633732,3.1101636512912427,1.000008671441191
30.58155131146469,3.0938883155499486,1.0
30.44805445067924,3.098138366787456,1.0013312329938377
30.28750149271216,3.0959630026738685,2.79469476330856
30.121190597753024,3.112344753051193,5.851006925653359
29.992452873425268,3.1022808281950516,1.0000000000156426
29.800839857515786,3.111743349056946,5.307547180669877
29.709076621025506,3.105955893759557,1.0114415429092893
29.493276024307008,3.111796913099319,13.635004941854483
29.365214125866,3.098756780091689,1.4725012674333917
29.13657887370929,3.1107660056816684,4.134532651206558
28.99187044905685,3.084108746266865,1.2328666832164417
28.7892160485805,3.0836060664951686,17.358917413842622
28.584134597101322,3.080867234968051,7.8451400494391175
28.470925407594617,3.0783172438926005,1.10774403972312
28.25960864138935,3.078999077009905,9.204342920037837
28.051181864096822,3.0783642242815996,11.099371252796162
27.904275189467054,3.074509881896872,4.717235441298
27.796362469697794,3.070774802682665,1.0562846232323442
27.610784708139548,3.0705528659755696,11.52827951764437
27.395947424652896,3.074557592716002,7.352071131691569
27.223080317391194,3.074996461509855,4.972096120705215
27.075398486201617,3.075839396690146,1.1622879112130404
26.86955740959067,3.0795313907614235,2.6761292333591107
26.706858573869702,3.0807216803144106,1.3646382717652275
26.595733841249544,3.083141493797947,4.900329068765017
26.438987887832226,3.0755704389955802,52.68260395724986
26.295866905251145,3.0694042232690024,25.46482095601699
26.12623105552915,3.0686784054343437,48.38035210799129
25.960948839552,3.0641007289789615,56.30556979365141
25.810382484107215,3.0661526242869312,91.66371801773768
25.697733272835254,3.0661320280295845,51.99745712236018
25.569676496331436,3.0588475745907835,30.11951316536487
25.454519344823357,3.0546281901113623,23.569038440844892
25.345139578570215,3.0513780477374963,25.880134518423944
25.26255570300033,3.0500606125113014,8.367459740302264
25.162201942217898,3.046695920457638,1.134038659420698
24.98621042892782,3.0522596882256345,3.232408546626525
24.85240301428231,3.0560436425031714,1.7217359068384042
24.772351538409648,3.0556290646752107,36.42534611935814
24.632308098750716,3.0670975890159964,60.63460620163524
24.490108866455696,3.066373598428936,70.04464154373193
24.339975482865608,3.070870057654963,88.93780873583907
24.223716698936784,3.079671127543013,48.67147414607726
24.143584452753604,3.078424591467413,7.786672078830469
24.06036240883886,3.0775544045815892,41.577744399577114
23.989026156149286,3.0768185452701067,36.61113418984265
23.920297598623627,3.075785270177122,29.81827196562015
23.83503131037774,3.0714467490208825,11.397710214849951
23.75520027754435,3.076130280174204,24.722668574702624
23.69022499618557,3.0664424109216624,9.472123321566324
23.627464905494143,3.066068070993545,4.1724905856947725
23.476323788881977,3.082433776113873,1.8545381536406575
23.39322286451094,3.083537465765289,165.1775546649577
23.317782751692786,3.107131915971989,9.972098905786083
23.19361754138212,3.130924136146251,2.3644953148910997
23.10388313906782,3.1223906868441045,30.817275873331628
23.03575866093497,3.125212183052719,6.771896873627547
22.97452804287438,3.115948888813638,3.2121132102099494
22.93729432354227,3.1266169821448537,2.9179949347024086
